Oz	2.12965  0.0196536  0.0203464	0.558144  0.108144  0.0918562	-0.0187195  0.186597  0.186597
B	2.12936  0.0193572  0.0206428	0.721427  0.0714274  0.128573	0.506587  0.130181  0.130181
Ox	2.12936  0.0193572  0.0206428	0.721427  0.0714274  0.128573	0.490331  0.199678  0.199678
R	2.12936  0.0193572  0.0206428	0.721427  0.0714274  0.128573	0.905956  0.0344999  0.0344999
T	2.12936  0.0193572  0.0206428	0.721427  0.0714274  0.128573	0.701207  0.28171  0.28171
B	2.16906  0.0190605  0.0209395	0.157094  0.107094  0.0929057	0.0247141  0.00665213  0.00665213
Ox	2.16906  0.0190605  0.0209395	0.157094  0.107094  0.0929057	-0.740432  0.181228  0.181228
R	2.16906  0.0190605  0.0209395	0.157094  0.107094  0.0929057	0.743238  0.0456553  0.0456553
T	2.16906  0.0190605  0.0209395	0.157094  0.107094  0.0929057	-0.733832  0.00881329  0.00881329
B	2.16952  0.019518  0.020482	0.352269  0.102269  0.097731	0.235964  0.0345262  0.0345262
Ox	2.16952  0.019518  0.020482	0.352269  0.102269  0.097731	-0.277861  0.402662  0.402662
R	2.16952  0.019518  0.020482	0.352269  0.102269  0.097731	0.875963  0.0386755  0.0386755
T	2.16952  0.019518  0.020482	0.352269  0.102269  0.097731	-0.192932  0.145296  0.145296
Oz	2.16952  0.019518  0.020482	0.352269  0.102269  0.097731	-0.126279  0.400322  0.400322
B	2.16972  0.0197176  0.0202824	0.557301  0.107301  0.0926987	0.539985  0.0138753  0.0138753
Ox	2.16972  0.0197176  0.0202824	0.557301  0.107301  0.0926987	0.193092  0.498585  0.498585
R	2.16972  0.0197176  0.0202824	0.557301  0.107301  0.0926987	0.911832  0.0308441  0.0308441
T	2.16972  0.0197176  0.0202824	0.557301  0.107301  0.0926987	0.91818  0.000774033  0.000774033
Oz	2.16972  0.0197176  0.0202824	0.557301  0.107301  0.0926987	0.797342  0.120231  0.120231
B	2.16967  0.0196666  0.0203334	0.725562  0.0755622  0.124438	0.676696  0.00429086  0.00429086
Ox	2.16967  0.0196666  0.0203334	0.725562  0.0755622  0.124438	0.652108  0.00540708  0.00540708
R	2.16967  0.0196666  0.0203334	0.725562  0.0755622  0.124438	0.843652  0.036424  0.036424
T	2.16967  0.0196666  0.0203334	0.725562  0.0755622  0.124438	0.956457  0.00139487  0.00139487
Oz	2.16967  0.0196666  0.0203334	0.725562  0.0755622  0.124438	0.287882  0.0120411  0.0120411

