Ox	2.03981  0.0098077  0.0101923	0.165702  0.115702  0.0842975	-0.783107  0.0662947  0.0662947
R	2.03981  0.0098077  0.0101923	0.165702  0.115702  0.0842975	-0.27968  0.0378555  0.0378555
T	2.03981  0.0098077  0.0101923	0.165702  0.115702  0.0842975	-0.389698  0.125086  0.140402
Oz	2.03981  0.0098077  0.0101923	0.165702  0.115702  0.0842975	-0.121305  0.229427  0.229427
B	2.03961  0.0096119  0.0103881	0.347386  0.0973863  0.102614	0.517123  0.0421609  0.0426539
Ox	2.03961  0.0096119  0.0103881	0.347386  0.0973863  0.102614	-0.803534  0.121745  0.0511448
R	2.03961  0.0096119  0.0103881	0.347386  0.0973863  0.102614	-0.320408  0.0325315  0.0325315
T	2.03961  0.0096119  0.0103881	0.347386  0.0973863  0.102614	-0.503164  0.116082  0.1156
Oz	2.03961  0.0096119  0.0103881	0.347386  0.0973863  0.102614	-0.128571  0.119736  0.119736
B	2.03972  0.00971697  0.010283	0.559458  0.109458  0.0905424	0.427361  0.0365728  0.0368783
Ox	2.03972  0.00971697  0.010283	0.559458  0.109458  0.0905424	-0.757947  0.0969443  0.0958358
R	2.03972  0.00971697  0.010283	0.559458  0.109458  0.0905424	-0.493386  0.0295939  0.0295939
T	2.03972  0.00971697  0.010283	0.559458  0.109458  0.0905424	-0.702969  0.098886  0.0982692
Oz	2.03972  0.00971697  0.010283	0.559458  0.109458  0.0905424	-0.195751  0.0964343  0.0963076
B	2.03986  0.00985589  0.0101441	0.726311  0.0763107  0.123689	0.379834  0.0422979  0.0427169
Ox	2.03986  0.00985589  0.0101441	0.726311  0.0763107  0.123689	-0.855631  0.0681446  0.0681446
R	2.03986  0.00985589  0.0101441	0.726311  0.0763107  0.123689	-0.46458  0.0321138  0.0321138
T	2.03986  0.00985589  0.0101441	0.726311  0.0763107  0.123689	-0.903218  0.117028  0.117028
Oz	2.03986  0.00985589  0.0101441	0.726311  0.0763107  0.123689	-0.288994  0.107639  0.107639
B	2.06011  0.0101143  0.00988566	-0.253776  0.496224  0.303776	0.669431  0.046908  0.0477523
Ox	2.06011  0.0101143  0.00988566	-0.253776  0.496224  0.303776	-0.0964817  0.135979  0.135621
R	2.06011  0.0101143  0.00988566	-0.253776  0.496224  0.303776	0.487277  0.0605656  0.0605656
T	2.06011  0.0101143  0.00988566	-0.253776  0.496224  0.303776	0.285782  0.124688  0.117389
Oz	2.06011  0.0101143  0.00988566	-0.253776  0.496224  0.303776	0.446788  0.130684  0.132056
B	2.06037  0.0103658  0.00963419	0.165455  0.115455  0.0845446	0.626441  0.0434538  0.0434538
Ox	2.06037  0.0103658  0.00963419	0.165455  0.115455  0.0845446	-0.38499  0.124857  0.124857
R	2.06037  0.0103658  0.00963419	0.165455  0.115455  0.0845446	-0.252605  0.0415208  0.0415208
T	2.06037  0.0103658  0.00963419	0.165455  0.115455  0.0845446	-0.69798  0.117158  0.0759042
Oz	2.06037  0.0103658  0.00963419	0.165455  0.115455  0.0845446	-0.0868758  0.121333  0.121355
B	2.06017  0.0101711  0.00982894	0.349232  0.0992319  0.100768	0.586726  0.0350273  0.0353964
Ox	2.06017  0.0101711  0.00982894	0.349232  0.0992319  0.100768	-0.708603  0.10411  0.10411
R	2.06017  0.0101711  0.00982894	0.349232  0.0992319  0.100768	-0.396524  0.0434959  0.0434959
T	2.06017  0.0101711  0.00982894	0.349232  0.0992319  0.100768	-0.696346  0.094512  0.0939004
Oz	2.06017  0.0101711  0.00982894	0.349232  0.0992319  0.100768	-0.119775  0.101728  0.101691
B	2.06026  0.0102605  0.00973945	0.55756  0.10756  0.0924399	0.376881  0.0311199  0.0312976
Ox	2.06026  0.0102605  0.00973945	0.55756  0.10756  0.0924399	-0.654783  0.0850162  0.0842613
R	2.06026  0.0102605  0.00973945	0.55756  0.10756  0.0924399	-0.447575  0.0340057  0.0340057
T	2.06026  0.0102605  0.00973945	0.55756  0.10756  0.0924399	-0.585986  0.0852691  0.0848799
Oz	2.06026  0.0102605  0.00973945	0.55756  0.10756  0.0924399	-0.245774  0.082163  0.081923
B	2.06005  0.0100463  0.00995373	0.727329  0.0773288  0.122671	0.30004  0.0198461  0.0198461
Ox	2.06005  0.0100463  0.00995373	0.727329  0.0773288  0.122671	-0.736639  0.0376251  0.0376251
R	2.06005  0.0100463  0.00995373	0.727329  0.0773288  0.122671	-0.47605  0.0290102  0.0290102
T	2.06005  0.0100463  0.00995373	0.727329  0.0773288  0.122671	-0.811363  0.0248222  0.0248222
Oz	2.06005  0.0100463  0.00995373	0.727329  0.0773288  0.122671	-0.250248  0.0765954  0.0765954
B	2.07987  0.0098705  0.0101295	-0.247479  0.502521  0.297479	0.573677  0.0458759  0.0465938
Ox	2.07987  0.0098705  0.0101295	-0.247479  0.502521  0.297479	-0.106046  0.135706  0.135146
R	2.07987  0.0098705  0.0101295	-0.247479  0.502521  0.297479	0.5323  0.0863967  0.0863967
T	2.07987  0.0098705  0.0101295	-0.247479  0.502521  0.297479	0.452746  0.118093  0.118675
Oz	2.07987  0.0098705  0.0101295	-0.247479  0.502521  0.297479	0.675716  0.1058  0.126788
B	2.08015  0.0101527  0.00984729	0.166247  0.116247  0.083753	0.595891  0.0418976  0.0424976
Ox	2.08015  0.0101527  0.00984729	0.166247  0.116247  0.083753	-0.314772  0.121516  0.120913
R	2.08015  0.0101527  0.00984729	0.166247  0.116247  0.083753	-0.207787  0.0538533  0.0538533
T	2.08015  0.0101527  0.00984729	0.166247  0.116247  0.083753	-0.584569  0.113889  0.102198
Oz	2.08015  0.0101527  0.00984729	0.166247  0.116247  0.083753	0.107517  0.116679  0.117134
B	2.08033  0.0103268  0.00967321	0.350971  0.100971  0.0990285	0.481849  0.0355056  0.0358201
Ox	2.08033  0.0103268  0.00967321	0.350971  0.100971  0.0990285	-0.49054  0.103641  0.102961
R	2.08033  0.0103268  0.00967321	0.350971  0.100971  0.0990285	-0.31173  0.0539607  0.0539607
T	2.08033  0.0103268  0.00967321	0.350971  0.100971  0.0990285	-0.565407  0.0998983  0.0992945
Oz	2.08033  0.0103268  0.00967321	0.350971  0.100971  0.0990285	-0.167765  0.102575  0.102478
B	2.0802  0.0102012  0.00979876	0.558588  0.108588  0.0914117	0.283993  0.0297507  0.0298749
Ox	2.0802  0.0102012  0.00979876	0.558588  0.108588  0.0914117	-0.711875  0.0799964  0.0793016
R	2.0802  0.0102012  0.00979876	0.558588  0.108588  0.0914117	-0.416299  0.0489941  0.0489941
T	2.0802  0.0102012  0.00979876	0.558588  0.108588  0.0914117	-0.67735  0.082381  0.0818659
Oz	2.0802  0.0102012  0.00979876	0.558588  0.108588  0.0914117	-0.197046  0.0783092  0.0781471
B	2.08026  0.0102579  0.00974212	0.72378  0.0737803  0.12622	0.274315  0.0351164  0.0350554
Ox	2.08026  0.0102579  0.00974212	0.72378  0.0737803  0.12622	-0.691991  0.136345  0.136345
R	2.08026  0.0102579  0.00974212	0.72378  0.0737803  0.12622	-0.485327  0.0408288  0.0408288
T	2.08026  0.0102579  0.00974212	0.72378  0.0737803  0.12622	-0.853404  0.00969037  0.00969037
Oz	2.08026  0.0102579  0.00974212	0.72378  0.0737803  0.12622	-0.454367  0.203719  0.203719
B	2.09954  0.00953728  0.0104627	-0.247429  0.502571  0.297429	0.482001  0.0505018  0.0512869
Ox	2.09954  0.00953728  0.0104627	-0.247429  0.502571  0.297429	-0.365665  0.142983  0.142103
R	2.09954  0.00953728  0.0104627	-0.247429  0.502571  0.297429	0.473195  0.0829332  0.0829332
T	2.09954  0.00953728  0.0104627	-0.247429  0.502571  0.297429	0.433146  0.1368  0.137578
Oz	2.09954  0.00953728  0.0104627	-0.247429  0.502571  0.297429	0.395267  0.141251  0.142297
B	2.09969  0.00969126  0.0103087	0.163516  0.113516  0.0864835	0.598618  0.0453636  0.0461842
Ox	2.09969  0.00969126  0.0103087	0.163516  0.113516  0.0864835	-0.442029  0.143319  0.142186
R	2.09969  0.00969126  0.0103087	0.163516  0.113516  0.0864835	-0.131361  0.0478193  0.0478193
T	2.09969  0.00969126  0.0103087	0.163516  0.113516  0.0864835	-0.531356  0.12362  0.122332
Oz	2.09969  0.00969126  0.0103087	0.163516  0.113516  0.0864835	-0.0198763  0.134496  0.134555
B	2.09976  0.0097635  0.0102365	0.349898  0.0998979  0.100102	0.37238  0.238566  0.238566
R	2.09976  0.0097635  0.0102365	0.349898  0.0998979  0.100102	-0.305575  0.0346675  0.0346675
T	2.09976  0.0097635  0.0102365	0.349898  0.0998979  0.100102	-0.714502  0.37744  0.37744
B	2.09958  0.0095761  0.0104239	0.559944  0.109944  0.0900557	0.296263  0.0320005  0.0322035
Ox	2.09958  0.0095761  0.0104239	0.559944  0.109944  0.0900557	-0.743256  0.0857367  0.0857367
R	2.09958  0.0095761  0.0104239	0.559944  0.109944  0.0900557	-0.46331  0.0378019  0.0378019
T	2.09958  0.0095761  0.0104239	0.559944  0.109944  0.0900557	-0.77112  0.0876492  0.073804
Oz	2.09958  0.0095761  0.0104239	0.559944  0.109944  0.0900557	-0.195795  0.0867112  0.0865346
B	2.09979  0.00979241  0.0102076	0.725192  0.0751923  0.124808	0.250839  0.0378873  0.0378873
Ox	2.09979  0.00979241  0.0102076	0.725192  0.0751923  0.124808	-0.868859  0.0226279  0.0226279
R	2.09979  0.00979241  0.0102076	0.725192  0.0751923  0.124808	-0.555466  0.0321379  0.0321379
T	2.09979  0.00979241  0.0102076	0.725192  0.0751923  0.124808	-0.798101  0.102187  0.102187
Oz	2.09979  0.00979241  0.0102076	0.725192  0.0751923  0.124808	-0.384193  0.0477512  0.0477512
B	2.11915  0.00914694  0.0108531	-0.253797  0.496203  0.303797	0.334715  0.0629202  0.0636672
Ox	2.11915  0.00914694  0.0108531	-0.253797  0.496203  0.303797	-0.127074  0.17747  0.177005
R	2.11915  0.00914694  0.0108531	-0.253797  0.496203  0.303797	0.312599  0.0760922  0.0760922
T	2.11915  0.00914694  0.0108531	-0.253797  0.496203  0.303797	0.390242  0.170715  0.171437
Oz	2.11915  0.00914694  0.0108531	-0.253797  0.496203  0.303797	0.583079  0.170872  0.172706
B	2.11917  0.00916782  0.0108322	0.164797  0.114797  0.0852027	0.501068  0.0559278  0.056884
Ox	2.11917  0.00916782  0.0108322	0.164797  0.114797  0.0852027	-0.515194  0.166071  0.164192
R	2.11917  0.00916782  0.0108322	0.164797  0.114797  0.0852027	-0.0846866  0.038687  0.038687
T	2.11917  0.00916782  0.0108322	0.164797  0.114797  0.0852027	-0.45724  0.150949  0.149707
Oz	2.11917  0.00916782  0.0108322	0.164797  0.114797  0.0852027	0.241945  0.16247  0.16327
B	2.11909  0.00909113  0.0109089	0.351663  0.101663  0.0983367	0.383104  0.0461972  0.0466968
Ox	2.11909  0.00909113  0.0109089	0.351663  0.101663  0.0983367	-0.768505  0.135859  0.131154
R	2.11909  0.00909113  0.0109089	0.351663  0.101663  0.0983367	-0.307612  0.031694  0.031694
T	2.11909  0.00909113  0.0109089	0.351663  0.101663  0.0983367	-0.630562  0.128609  0.127531
Oz	2.11909  0.00909113  0.0109089	0.351663  0.101663  0.0983367	0.137278  0.132897  0.132858
B	2.11936  0.00935514  0.0106449	0.561848  0.111848  0.0881521	0.197202  0.0376065  0.0377343
Ox	2.11936  0.00935514  0.0106449	0.561848  0.111848  0.0881521	-0.749784  0.0824776  0.0811103
R	2.11936  0.00935514  0.0106449	0.561848  0.111848  0.0881521	-0.446281  0.0348923  0.0348923
T	2.11936  0.00935514  0.0106449	0.561848  0.111848  0.0881521	-0.837471  0.0129723  0.0129723
Oz	2.11936  0.00935514  0.0106449	0.561848  0.111848  0.0881521	-0.366092  0.363724  0.363724
B	2.11923  0.00923147  0.0107685	0.725814  0.0758137  0.124186	0.281182  0.0445108  0.0448656
Ox	2.11923  0.00923147  0.0107685	0.725814  0.0758137  0.124186	-0.712728  0.127714  0.127714
R	2.11923  0.00923147  0.0107685	0.725814  0.0758137  0.124186	-0.514511  0.0347748  0.0347748
T	2.11923  0.00923147  0.0107685	0.725814  0.0758137  0.124186	-0.840384  0.121839  0.121839
Oz	2.11923  0.00923147  0.0107685	0.725814  0.0758137  0.124186	-0.438602  0.11754  0.11754
B	2.13969  0.00968932  0.0103107	-0.269311  0.480689  0.319311	0.338249  0.0640596  0.0640596
R	2.13969  0.00968932  0.0103107	-0.269311  0.480689  0.319311	0.276975  0.0758398  0.0758398
T	2.13969  0.00968932  0.0103107	-0.269311  0.480689  0.319311	0.603186  0.173264  0.174933
Oz	2.13969  0.00968932  0.0103107	-0.269311  0.480689  0.319311	0.858591  0.275786  0.275786
B	2.13992  0.00991626  0.0100837	0.163167  0.113167  0.086833	0.693977  0.0587257  0.0599046
Ox	2.13992  0.00991626  0.0100837	0.163167  0.113167  0.086833	-0.352169  0.178945  0.177949
R	2.13992  0.00991626  0.0100837	0.163167  0.113167  0.086833	0.00826629  0.0625956  0.0625956
T	2.13992  0.00991626  0.0100837	0.163167  0.113167  0.086833	-0.409774  0.156315  0.154602
Oz	2.13992  0.00991626  0.0100837	0.163167  0.113167  0.086833	0.206327  0.171502  0.172252
B	2.13966  0.00966111  0.0103389	0.352871  0.102871  0.0971292	0.375279  0.207084  0.207084
R	2.13966  0.00966111  0.0103389	0.352871  0.102871  0.0971292	-0.205156  0.0442275  0.0442275
T	2.13966  0.00966111  0.0103389	0.352871  0.102871  0.0971292	-0.64519  0.232063  0.232063
B	2.13983  0.00983253  0.0101675	0.560917  0.110917  0.0890835	0.334463  0.0381979  0.0381979
Ox	2.13983  0.00983253  0.0101675	0.560917  0.110917  0.0890835	-0.861905  0.0278383  0.0278383
R	2.13983  0.00983253  0.0101675	0.560917  0.110917  0.0890835	-0.415796  0.0305584  0.0305584
T	2.13983  0.00983253  0.0101675	0.560917  0.110917  0.0890835	-0.949776  0.108164  0.108164
Oz	2.13983  0.00983253  0.0101675	0.560917  0.110917  0.0890835	-0.330741  0.0634591  0.0634591
B	2.13981  0.00980533  0.0101947	0.728652  0.0786518  0.121348	0.363946  0.0458538  0.0461215
Ox	2.13981  0.00980533  0.0101947	0.728652  0.0786518  0.121348	-0.813919  0.0663757  0.0518261
R	2.13981  0.00980533  0.0101947	0.728652  0.0786518  0.121348	-0.613339  0.0401042  0.0401042
T	2.13981  0.00980533  0.0101947	0.728652  0.0786518  0.121348	-0.968885  0.026555  0.00508667
Oz	2.13981  0.00980533  0.0101947	0.728652  0.0786518  0.121348	-0.417908  0.115316  0.109026
B	2.16005  0.0100469  0.00995315	-0.283336  0.466664  0.333336	0.368373  0.0563903  0.0569383
Ox	2.16005  0.0100469  0.00995315	-0.283336  0.466664  0.333336	0.408482  0.124805  0.131699
R	2.16005  0.0100469  0.00995315	-0.283336  0.466664  0.333336	0.0965446  0.0807144  0.0807144
T	2.16005  0.0100469  0.00995315	-0.283336  0.466664  0.333336	0.716897  0.153003  0.154762
Oz	2.16005  0.0100469  0.00995315	-0.283336  0.466664  0.333336	0.816334  0.122316  0.122316
B	2.16005  0.0100453  0.00995469	0.162546  0.112546  0.087454	0.82735  0.0530536  0.0540321
Ox	2.16005  0.0100453  0.00995469	0.162546  0.112546  0.087454	-0.320528  0.153285  0.152547
R	2.16005  0.0100453  0.00995469	0.162546  0.112546  0.087454	0.0411964  0.0482331  0.0482331
T	2.16005  0.0100453  0.00995469	0.162546  0.112546  0.087454	-0.482402  0.143076  0.14173
Oz	2.16005  0.0100453  0.00995469	0.162546  0.112546  0.087454	0.11347  0.150153  0.150467
B	2.16023  0.0102315  0.0097685	0.351317  0.101317  0.0986831	0.605374  0.0439268  0.0447538
Ox	2.16023  0.0102315  0.0097685	0.351317  0.101317  0.0986831	-0.768363  0.0893537  0.0375706
R	2.16023  0.0102315  0.0097685	0.351317  0.101317  0.0986831	-0.249308  0.0392593  0.0392593
T	2.16023  0.0102315  0.0097685	0.351317  0.101317  0.0986831	-0.808818  0.126806  0.126053
Oz	2.16023  0.0102315  0.0097685	0.351317  0.101317  0.0986831	-0.0999559  0.129695  0.117131
B	2.16053  0.0105266  0.00947336	0.559266  0.109266  0.090734	0.35288  0.0858409  0.0858409
Ox	2.16053  0.0105266  0.00947336	0.559266  0.109266  0.090734	-0.812039  0.0229653  0.0229653
R	2.16053  0.0105266  0.00947336	0.559266  0.109266  0.090734	-0.486893  0.0228201  0.0228201
T	2.16053  0.0105266  0.00947336	0.559266  0.109266  0.090734	-0.967169  0.0148722  0.0148722
Oz	2.16053  0.0105266  0.00947336	0.559266  0.109266  0.090734	-0.430538  0.0420716  0.0420716
B	2.16023  0.0102313  0.00976866	0.73148  0.0814798  0.11852	0.557805  0.0145994  0.0145994
Ox	2.16023  0.0102313  0.00976866	0.73148  0.0814798  0.11852	-0.717981  0.141445  0.141445
R	2.16023  0.0102313  0.00976866	0.73148  0.0814798  0.11852	-0.635115  0.0241929  0.0241929
T	2.16023  0.0102313  0.00976866	0.73148  0.0814798  0.11852	-0.923292  0.0101027  0.0101027
Oz	2.16023  0.0102313  0.00976866	0.73148  0.0814798  0.11852	-0.241417  0.386889  0.386889
B	2.17965  0.00965206  0.0103479	-0.288342  0.461658  0.338342	0.160065  0.163502  0.163502
Ox	2.17965  0.00965206  0.0103479	-0.288342  0.461658  0.338342	0.598545  0.227618  0.227618
R	2.17965  0.00965206  0.0103479	-0.288342  0.461658  0.338342	0.0887057  0.0716517  0.0716517
T	2.17965  0.00965206  0.0103479	-0.288342  0.461658  0.338342	0.79446  0.316477  0.316477
Oz	2.17965  0.00965206  0.0103479	-0.288342  0.461658  0.338342	0.529701  0.253053  0.253053
B	2.17961  0.00960666  0.0103933	0.162834  0.112834  0.0871664	0.785823  0.149134  0.149134
Ox	2.17961  0.00960666  0.0103933	0.162834  0.112834  0.0871664	-0.587049  0.0796133  0.0796133
R	2.17961  0.00960666  0.0103933	0.162834  0.112834  0.0871664	-0.0477469  0.0507897  0.0507897
T	2.17961  0.00960666  0.0103933	0.162834  0.112834  0.0871664	-0.404148  0.16373  0.16373
B	2.17955  0.00955124  0.0104488	0.354624  0.104624  0.0953761	0.569797  0.0967302  0.0967302
Ox	2.17955  0.00955124  0.0104488	0.354624  0.104624  0.0953761	-0.787966  0.0444112  0.0362531
R	2.17955  0.00955124  0.0104488	0.354624  0.104624  0.0953761	-0.280158  0.0297741  0.0297741
T	2.17955  0.00955124  0.0104488	0.354624  0.104624  0.0953761	-0.969097  0.0272746  0.00510186
Oz	2.17955  0.00955124  0.0104488	0.354624  0.104624  0.0953761	0.155837  0.311856  0.311856
B	2.17964  0.00963723  0.0103628	0.560259  0.110259  0.0897415	0.407078  0.0467875  0.0467875
Ox	2.17964  0.00963723  0.0103628	0.560259  0.110259  0.0897415	-0.819854  0.0190833  0.0190833
R	2.17964  0.00963723  0.0103628	0.560259  0.110259  0.0897415	-0.485219  0.0228805  0.0228805
T	2.17964  0.00963723  0.0103628	0.560259  0.110259  0.0897415	-0.965544  0.0194306  0.0194306
Oz	2.17964  0.00963723  0.0103628	0.560259  0.110259  0.0897415	-0.360079  0.0402214  0.0402214
B	2.17968  0.00968262  0.0103174	0.732032  0.0820318  0.117968	0.463359  0.0422398  0.0423877
Ox	2.17968  0.00968262  0.0103174	0.732032  0.0820318  0.117968	-0.797303  0.0495275  0.0407594
R	2.17968  0.00968262  0.0103174	0.732032  0.0820318  0.117968	-0.580906  0.0292937  0.0292937
T	2.17968  0.00968262  0.0103174	0.732032  0.0820318  0.117968	-0.969253  0.0231108  0.00458709
Oz	2.17968  0.00968262  0.0103174	0.732032  0.0820318  0.117968	-0.346234  0.0966283  0.0921842
